tinsp,deg
1,0.4642992791599153
2,1.5803435787434998
3,1.8553967581791373
4,2.138220818349842
5,2.458156098261184
6,3.2941615698383706
7,1.3092829438695825
8,1.332720699840438
9,1.3382061416729167
10,1.3625667484416735
11,2.060897211412971
12,2.3704477129026116
13,2.9093875253942834
14,3.5492614473918627
15,3.1325743070284595
16,0.9551317565895988
17,1.804432038719361
18,4.009734918913674
19,1.7401418579534549
20,1.8491447680967787
21,1.9268341434344838
22,2.2660402984153816
23,2.4443789317072513
24,3.484871861177476
25,1.1639608349291255
26,1.1640864502191535
27,1.1662278198165117
28,1.1965945554253525
29,2.5748019832004774
30,2.622640560963001
31,2.8397055175552905
32,4.972930730265722
33,2.0431415875581838
34,2.2049690598064053
35,2.289327792950774
36,2.707082541445018
37,3.2635460157722282
38,1.9531919641759863
39,2.2056481637023486
40,2.2496635063933312
41,6.980045470874985
42,0.18081791235436354
43,0.6569293522805554
44,0.7563168608379606
45,1.7220583761901271
46,3.787162759502749
47,1.2069737669203449
48,2.4316078910427454
49,6.597598238382025
50,0.03261879443613035
51,0.204999174331347
52,0.5466686320402612
53,2.1435084823757182
54,2.3768943544834644
55,2.986399530454088
56,3.274567853023875
57,1.5258428386830636
58,1.5909345288888115
59,3.3977620516829394
60,2.4443471099943617
61,2.6922446518569
62,2.8116516241278857
63,3.211209461566402
64,1.0629318214339403
65,1.322041747584246
66,3.3986196366140353
67,1.583570914481196
68,1.7978168346489223
69,1.9121489798229148
70,2.2177859032280094
71,2.444243255168262
72,2.5212823246674
73,3.1355538616436944
74,2.5405402047832704
75,3.0864338434952376
76,1.5433405255643187
77,1.8690858644015613
78,2.6161650129779903
79,2.626530396699197
80,5.507489930419356
81,5.814609962216691
82,3.359435809785066
83,1.4009348768624006
84,2.3097396463525444
85,3.981689750289184
86,2.048439794204049
87,3.713104751367321
88,2.702374130176536
89,3.0945395128090296
90,1.1234595527461866
91,2.171206863589601
92,3.0398150090819316
93,0.9467397578165714
94,1.538862143207766
95,3.2488471891560837
96,3.0904562088555108
97,0.9678574335862872
98,1.5617158891083085
99,1.8332576842830703
100,3.826428291248979
101,2.862088157922044
102,3.371727875115578
103,4.432188488340852
104,2.5432906932615067
105,3.027188228278216
106,1.7687006992254322
107,3.4747496568317495
108,3.6158059362294637
109,1.1546169444739627
110,1.289031014706996
111,2.0716481944177096
112,2.330053065621153
113,2.3716778023345624
114,2.980491064488416
115,4.017563814917582
116,1.2622676549155596
117,1.6447153426974455
118,2.728950384290703
119,3.639188590468922
120,1.8216514532961028
121,1.8337702651086625
122,2.5755297379878743
123,3.5574082705859276
124,4.684706552683059
125,3.20506666583587
126,1.3463272626474814
127,2.719789869949155
128,3.216058491846646
129,1.8558289440920748
130,2.622109871038257
131,8.484632672076794
132,0.9669210115218477
133,1.2159354411325798
134,2.5920995574158807
135,2.703910420202236
136,3.3267568701720847
137,1.502632552766507
138,1.9014747437277983
139,1.9478152291624928
140,2.8985619090629995
141,3.673164981471359
142,1.324304943047019
143,1.33892762408607
144,2.94769186339401
145,6.301284532325101
146,0.17195425376840007
147,0.49988494662521343
148,0.5914344264770487
149,1.129160300418026
150,1.9366695302621315
151,2.7079655644380805
152,3.2106859416283835
153,0.973983651821029
154,1.5733078094000437
155,1.8085373143026116
156,1.8947116789888219
157,2.7468005398653177
158,2.7534080450271974
159,3.5713345331544337
160,1.21473498197939
161,1.6192741024736088
162,2.9726195410350615
163,3.011427626740896
164,1.3374668926571316
165,2.3096201509514245
166,2.4486996521770408
167,4.4076220434779785
168,3.020558879488876
169,1.0968228306608063
170,1.1234262077475894
171,1.1612547434393674
172,1.8539494069506672
173,2.179146725684391
174,2.416346516697292
175,3.410585130567262
176,1.445796126908502
177,2.465397209190245
178,2.9552647466092687
179,5.935912258259714
180,1.919649028347613
181,2.3713381496801897
182,2.872164868074582
183,4.291108915836141
184,1.327313263212627
185,1.572836292550415
186,2.5150848391278395
187,2.5679706013893595
188,5.294085689673608
189,1.6048521240862903
190,3.227296773319564
191,3.633436821022827
192,2.1441879771497203
193,4.733677632397205
194,1.578494969815034
195,3.796980158312381
196,1.2414631657621504
197,3.3458835722509206
198,1.3488113968747513
199,2.404242659584344
200,2.4336175582614996
