tinsp,deg
1,0.45994017951368676
2,3.2868378175226463
3,5.474888502817296
4,2.0882271615997756
5,10.105330929775624
6,6.182031231656218
7,18.951269432631577
8,2.3477134231274306
9,2.9917343176188247
10,5.770120697127951
11,1.8380321615826725
12,1.8604517274614265
13,2.888030711451358
14,3.0466916265674104
15,1.6719651600250367
16,2.2619018533355804
17,3.435139038397766
18,3.1405022682499917
19,1.464710704350818
20,1.643647677885141
21,9.085619956366358
22,8.23555590003691
23,1.8458268643781006
24,3.376726468217711
25,3.1174058693018294
26,2.652592458851179
27,5.200607557592943
28,2.5527358456695266
29,2.7495301461171757
30,3.806153189771094
31,1.3294818874049443
32,1.5011291168703282
33,3.020157367366825
34,1.8992312509842968
35,2.1333328414894237
36,2.897141726471563
37,2.9361725886208347
38,4.877737739612076
39,2.1249073051042364
40,2.4834293892562838
41,2.51204086911553
42,5.896967374491209
43,1.8203072133855123
44,1.9965809973288842
45,2.1347375995802986
46,2.674480950314411
47,3.6023177522971053
48,1.9209466801661983
49,2.3094426352445483
50,2.451525155092294
51,2.885563186388681
52,3.003338406030502
53,0.913964281349312
54,1.0243395446887775
55,1.0978427337074252
56,1.1929271662478205
57,1.2622153549803825
58,4.744981332645129
59,1.5570409774769847
60,1.8597596552722846
61,2.259901269601246
62,2.364704796880359
63,3.299627584524322
64,1.0205984540374655
65,4.361768506871479
66,1.3173555182544672
67,3.333590666975443
68,1.0005916054364463
69,2.382304733682526
70,5.611700444128945
71,1.9903517460116307
72,2.143200835653764
73,2.143570100986668
74,2.8010603290961047
75,2.813785857264691
76,4.342575058682779
77,7.699127221038892
78,5.872280698140255
79,5.021461049532057
80,1.5346468995174625
81,6.014129360114756
82,7.527305026972551
83,1.9276005781189571
84,2.860351625264029
85,7.347284819990952
86,0.9832595659469482
87,1.403890378754496
88,5.340456862085713
89,2.2051917233577587
90,3.846521932138816
91,5.316219012280821
92,2.343314520317946
93,8.624862330252759
94,4.508407112400534
95,10.314810815292493
96,12.87351976655245
97,4.496507566291839
98,1.5873140043595486
99,4.866433424934564
100,5.315093614494926
101,6.603145882762449
102,2.335094332724
103,12.641896852091195
104,6.964146068414149
105,5.659149854204373
106,8.494988505438819
107,4.81354932607993
108,4.594264132852395
109,3.3231046762091254
110,2.437442878468771
111,4.910466280825169
112,2.8381409558893353
113,3.548073629672826
114,4.999708939912467
115,3.016248819871047
116,2.411226802140313
117,10.004704674936017
118,5.819627708394005
119,4.232393801660581
120,1.4219927725316888
121,3.1978674433581693
122,1.4709805773211029
123,2.969630149426105
124,3.232367742146169
125,2.9180742237352897
126,4.312280107213943
127,3.1754968286691314
128,1.2822940254303454
129,4.782266900212325
130,1.4522665471650469
131,1.5071383071570328
132,7.953990584732031
133,5.249631698574297
134,2.3958103809896483
135,3.6754752298167976
136,1.7898313110906074
137,1.831510847754975
138,2.72091864154165
139,2.9759914485070182
140,3.7286582683504235
141,4.520493109714292
142,1.3660201502699265
143,1.6014765850739239
144,2.689991366194044
145,4.375135200762061
146,2.491067693307413
147,3.697179284850662
148,2.379378543757795
149,4.235209002125929
150,1.3665735184620134
151,1.5577123414952487
152,1.558177276456905
153,2.543096453540711
154,3.890431536435449
155,1.1990341188812814
156,1.445680053266472
157,2.0456996570601618
158,2.3315616073228993
159,3.8258136905156555
160,1.80773536813688
161,2.0857859558594556
162,2.1960128602796267
163,2.4432917621942645
164,6.494278909264408
165,0.764632926909937
166,1.9830345934794646
167,3.821318294884178
168,3.458890184101571
169,1.4707907439411259
170,3.9352922471932894
171,12.765660597742595
172,8.449974741872875
173,3.7491806650739106
174,8.0487800845574
175,9.873531369266674
176,1.4520635532145485
177,2.2690247137201203
178,2.4458446270861267
179,4.668743129764663
180,3.6396889298245068
181,8.169140990209092
182,8.032542669993994
183,2.636331029704399
184,3.735757910806287
185,1.171250782633087
186,1.84692680790644
187,3.4009170488204905
188,1.8658284719795741
189,1.9584386008572754
190,5.164466670801948
191,1.8937004292291073
192,3.9860880195986863
193,1.2605847047314271
194,2.89836108245013
195,3.4049882599443677
196,2.1797938848021876
197,3.082091870589484
198,0.9283403339216911
199,0.9916709375006535
200,1.6834039468431625
